379425.53, 6674471.83, -34.21, 1
379425.73, 6674471.69, -34.23, 1
379425.93, 6674471.55, -34.28, 1
379426.14, 6674471.41, -34.27, 1
379426.34, 6674471.27, -34.22, 1
379426.55, 6674471.13, -34.18, 1
379426.75, 6674470.99, -34.16, 1
379426.96, 6674470.85, -34.19, 1
379427.16, 6674470.71, -34.15, 1
379427.37, 6674470.57, -34.16, 1
379427.58, 6674470.43, -34.22, 1
379427.79, 6674470.29, -34.19, 1
379428.00, 6674470.14, -34.27, 1
379428.21, 6674470.00, -34.20, 1
379428.43, 6674469.85, -34.23, 1
379428.64, 6674469.71, -34.28, 1
379428.86, 6674469.56, -34.34, 1
379429.07, 6674469.42, -34.41, 1
379429.29, 6674469.27, -34.35, 1
379429.50, 6674469.12, -34.31, 1
379429.72, 6674468.97, -34.30, 1
379429.94, 6674468.82, -34.35, 1
379430.16, 6674468.67, -34.31, 1
379430.37, 6674468.53, -34.32, 1
379430.59, 6674468.38, -34.33, 1
379430.81, 6674468.23, -34.30, 1
379431.03, 6674468.08, -34.34, 1
379431.25, 6674467.93, -34.36, 1
379431.47, 6674467.78, -34.45, 1
379431.69, 6674467.62, -34.46, 1
379431.91, 6674467.47, -34.47, 1
379432.14, 6674467.32, -34.44, 1
379432.36, 6674467.17, -34.41, 1
379432.58, 6674467.01, -34.34, 1
379432.80, 6674466.86, -34.30, 1
379433.03, 6674466.71, -34.43, 1
379433.25, 6674466.56, -34.47, 1
379433.48, 6674466.40, -34.50, 1
379433.70, 6674466.25, -34.52, 1
379433.93, 6674466.09, -34.66, 1
379434.15, 6674465.94, -34.55, 1
379434.38, 6674465.78, -34.61, 1
379434.61, 6674465.62, -34.51, 1
379434.83, 6674465.47, -34.52, 1
379435.06, 6674465.31, -34.38, 1
379435.29, 6674465.15, -34.38, 1
379435.52, 6674465.00, -34.41, 1
379435.75, 6674464.84, -34.33, 1
379435.98, 6674464.68, -34.23, 1
379436.21, 6674464.53, -34.23, 1
379436.44, 6674464.37, -34.26, 1
379436.67, 6674464.21, -34.35, 1
379436.90, 6674464.05, -34.31, 1
379437.13, 6674463.90, -34.41, 1
379437.37, 6674463.74, -34.41, 1
379437.60, 6674463.58, -34.33, 1
379437.83, 6674463.42, -34.29, 1
379438.07, 6674463.26, -34.16, 1
379438.30, 6674463.10, -34.15, 1
379438.54, 6674462.94, -34.07, 1
379438.77, 6674462.78, -33.95, 1
379439.01, 6674462.62, -34.02, 1
379439.24, 6674462.46, -33.99, 1
379439.48, 6674462.31, -33.99, 1
379439.71, 6674462.15, -33.94, 1
379439.95, 6674461.99, -33.93, 1
379440.18, 6674461.83, -33.94, 1
379440.42, 6674461.67, -33.82, 1
379440.65, 6674461.52, -33.88, 1
379440.89, 6674461.36, -33.84, 1
379441.12, 6674461.20, -33.85, 1
379441.35, 6674461.04, -33.93, 1
379441.59, 6674460.89, -33.90, 1
379441.82, 6674460.73, -33.93, 1
379442.06, 6674460.57, -33.88, 1
379442.29, 6674460.41, -33.79, 1
379442.53, 6674460.26, -33.69, 1
379442.76, 6674460.10, -33.79, 1
379443.00, 6674459.94, -33.93, 1
379443.23, 6674459.79, -34.09, 1
379443.46, 6674459.63, -34.20, 1
379443.69, 6674459.47, -34.19, 1
379443.93, 6674459.31, -34.20, 1
379444.16, 6674459.16, -33.90, 1
379444.39, 6674459.00, -33.55, 1
379444.62, 6674458.85, -34.02, 1
379444.85, 6674458.69, -33.98, 1
379445.08, 6674458.53, -34.54, 1
379445.31, 6674458.37, -34.61, 1
379445.54, 6674458.22, -34.81, 1
379445.77, 6674458.06, -34.59, 1
379446.00, 6674457.90, -34.47, 1
379446.23, 6674457.74, -34.58, 1
379446.46, 6674457.58, -34.81, 1
379446.68, 6674457.43, -35.34, 1
379446.91, 6674457.27, -35.49, 1
379447.13, 6674457.11, -35.78, 1
379447.35, 6674456.95, -35.66, 1
379447.58, 6674456.79, -35.84, 1
379447.80, 6674456.63, -35.71, 1
379448.02, 6674456.47, -35.46, 1
379448.23, 6674456.32, -35.65, 1
379448.45, 6674456.16, -36.10, 1
379448.67, 6674456.00, -36.64, 1
379448.88, 6674455.84, -36.95, 1
379449.10, 6674455.68, -37.16, 1
379449.31, 6674455.52, -37.15, 1
379449.52, 6674455.36, -37.43, 1
379449.73, 6674455.20, -37.55, 1
379449.93, 6674455.04, -37.59, 1
379450.14, 6674454.88, -37.38, 1
379450.35, 6674454.72, -37.57, 1
